1059;2018-01-31 22:45:16.5700;2018-01-31 23:02:56.2850;141;Valencia St at Cesar Chavez St;37.7479981;-122.4202187;79;7th St at Brannan St;37.7734919;-122.4036725;1248;Subscriber;1988;Male;No
375;2018-01-31 22:56:31.0820;2018-01-31 23:02:46.5830;15;San Francisco Ferry Building (Harry Bridges Plaza);37.795392;-122.394203;6;The Embarcadero at Sansome St;37.80477;-122.403234;3401;Subscriber;1988;Male;No
300;2018-01-31 22:57:24.0420;2018-01-31 23:02:24.2720;114;Rhode Island St at 17th St;37.7644783;-122.4025701;93;4th St at Mission Bay Blvd S;37.7704074;-122.3911984;3224;Subscriber;1981;Male;No
2219;2018-01-31 22:24:39.9430;2018-01-31 23:01:39.5710;30;San Francisco Caltrain (Townsend St at 4th St);37.776598;-122.395282;81;Berry St at 4th St;37.77588;-122.39317;1757;Subscriber;1991;Female;No
330;2018-01-31 22:55:48.0730;2018-01-31 23:01:18.5060;99;Folsom St at 15th St;37.7670373;-122.4154425;124;19th St at Florida St;37.7604469;-122.410807;3379;Subscriber;1983;Male;No
870;2018-01-31 22:45:38.2350;2018-01-31 23:00:09.0340;285;Webster St at O'Farrell St;37.78352083526095;-122.43115782737732;106;Sanchez St at 17th St;37.7632417;-122.4306746;1503;Customer;1990;Female;No
2032;2018-01-31 22:25:00.1850;2018-01-31 22:58:53.0710;182;19th Street BART Station;37.8090126;-122.2682473;266;Parker St at Fulton St;37.8624644;-122.2647911;2169;Subscriber;1990;Male;No
196;2018-01-31 22:55:25.4130;2018-01-31 22:58:42.1420;93;4th St at Mission Bay Blvd S;37.7704074;-122.3911984;81;Berry St at 4th St;37.77588;-122.39317;1403;Subscriber;1980;Male;No
1499;2018-01-31 22:33:06.6430;2018-01-31 22:58:06.3040;44;Civic Center/UN Plaza BART Station (Market St at McAllister St);37.7810737;-122.4117382;144;Precita Park;37.7472996;-122.4114029;2528;Subscriber;1970;Female;No
712;2018-01-31 22:45:36.9240;2018-01-31 22:57:29.3250;285;Webster St at O'Farrell St;37.78352083526095;-122.43115782737732;95;Sanchez St at 15th St;37.7662185;-122.4310597;3619;Subscriber;1992;Male;No
1305;2018-01-31 22:32:18.1260;2018-01-31 22:54:03.4990;76;McCoppin St at Valencia St;37.77166246221617;-122.42242321372034;59;S Van Ness Ave at Market St;37.774814;-122.418954;2421;Subscriber;1994;Male;Yes
514;2018-01-31 22:43:52.0760;2018-01-31 22:52:26.2230;230;14th St at Mandela Pkwy;37.8107432;-122.2914153;159;24th St at Market St;37.8160598;-122.2782444;3503;Subscriber;1986;Male;No
222;2018-01-31 22:44:28.3640;2018-01-31 22:48:11.0220;58;Market St at 10th St;37.776619;-122.417385;61;Howard St at 8th St;37.7765126;-122.4113061;3483;Subscriber;1971;Male;No
335;2018-01-31 22:41:29.7740;2018-01-31 22:47:05.0090;41;Golden Gate Ave at Polk St;37.78127;-122.41874;61;Howard St at 8th St;37.7765126;-122.4113061;2016;Subscriber;1991;Male;No
446;2018-01-31 22:39:06.8710;2018-01-31 22:46:33.1970;81;Berry St at 4th St;37.77588;-122.39317;28;The Embarcadero at Bryant St;37.78716801474664;-122.38809792330358;484;Subscriber;1987;Male;No
932;2018-01-31 22:30:30.4800;2018-01-31 22:46:03.2440;141;Valencia St at Cesar Chavez St;37.7479981;-122.4202187;124;19th St at Florida St;37.7604469;-122.410807;557;Subscriber;1989;Female;No
930;2018-01-31 22:30:12.7600;2018-01-31 22:45:43.6620;141;Valencia St at Cesar Chavez St;37.7479981;-122.4202187;124;19th St at Florida St;37.7604469;-122.410807;2913;Subscriber;1982;Female;No
459;2018-01-31 22:37:43.2330;2018-01-31 22:45:22.8450;144;Precita Park;37.7472996;-122.4114029;147;29th St at Tiffany Ave;37.7440667;-122.4214722;3593;Subscriber;1992;Male;No
465;2018-01-31 22:37:29.5810;2018-01-31 22:45:14.7650;183;Telegraph Ave at 19th St;37.8087021;-122.2699271;230;14th St at Mandela Pkwy;37.8107432;-122.2914153;1958;Subscriber;1988;Male;No
747;2018-01-31 22:32:24.3210;2018-01-31 22:44:51.7560;10;Washington St at Kearny St;37.79539293725452;-122.4047702550888;42;San Francisco City Hall (Polk St at Grove St);37.77865;-122.41823;2859;Subscriber;1988;Male;No
387;2018-01-31 22:37:11.8000;2018-01-31 22:43:38.8720;338;13th St at Franklin St;37.80318908113163;-122.27057933807373;200;2nd Ave at E 18th St;37.800213566969795;-122.25381016731262;257;Subscriber;1986;Female;No
307;2018-01-31 22:37:37.8150;2018-01-31 22:42:44.9480;13;Commercial St at Montgomery St;37.794231;-122.402923;9;Broadway at Battery St;37.79857210846256;-122.40086898207666;3111;Subscriber;1985;Male;No
976;2018-01-31 22:25:48.9380;2018-01-31 22:42:05.1350;106;Sanchez St at 17th St;37.7632417;-122.4306746;80;Townsend St at 5th St;37.7753058;-122.39738;2014;Subscriber;1966;Male;No
209;2018-01-31 22:38:04.9360;2018-01-31 22:41:34.4960;160;West Oakland BART Station;37.8053183;-122.2948365;230;14th St at Mandela Pkwy;37.8107432;-122.2914153;2508;Subscriber;1986;Male;No
520;2018-01-31 22:32:52.9330;2018-01-31 22:41:33.1470;146;30th St at San Jose Ave;37.7423139;-122.4231805;98;Valencia St at 16th St;37.765052;-122.4218661;1278;Subscriber;1992;Male;No
1387;2018-01-31 22:16:05.6980;2018-01-31 22:39:12.9470;77;11th St at Natoma St;37.7735069;-122.4160402;145;29th St at Church St;37.7436839;-122.4268059;3180;Subscriber;1971;Male;No
1264;2018-01-31 22:17:43.8550;2018-01-31 22:38:48.2970;77;11th St at Natoma St;37.7735069;-122.4160402;145;29th St at Church St;37.7436839;-122.4268059;371;Subscriber;1971;Male;No
244;2018-01-31 22:32:40.7570;2018-01-31 22:36:45.7210;44;Civic Center/UN Plaza BART Station (Market St at McAllister St);37.7810737;-122.4117382;58;Market St at 10th St;37.776619;-122.417385;1921;Subscriber;1971;Male;No
126;2018-01-31 22:32:12.5920;2018-01-31 22:34:19.2570;85;Church St at Duboce Ave;37.7700831;-122.4291557;96;Dolores St at 15th St;37.7662102;-122.4266136;2886;Subscriber;1995;Male;No
6141;2018-01-31 20:51:44.8270;2018-01-31 22:34:06.5610;58;Market St at 10th St;37.776619;-122.417385;62;Victoria Manalo Draves Park;37.77779057034257;-122.40643188357353;2799;Subscriber;1998;Male;No
759;2018-01-31 22:20:53.1160;2018-01-31 22:33:32.3280;77;11th St at Natoma St;37.7735069;-122.4160402;26;1st St at Folsom St;37.78729;-122.39438;2923;Subscriber;1989;Male;No
824;2018-01-31 22:19:07.0660;2018-01-31 22:32:51.6900;179;Telegraph Ave at 27th St;37.816073115011406;-122.26788640022278;233;12th St at 4th Ave;37.7958125;-122.2555549;2767;Customer;;;No
612;2018-01-31 22:21:06.9690;2018-01-31 22:31:18.9740;284;Yerba Buena Center for the Arts (Howard St at 3rd St);37.78487208436062;-122.40087568759917;99;Folsom St at 15th St;37.7670373;-122.4154425;3379;Subscriber;1983;Male;No
815;2018-01-31 22:17:39.2480;2018-01-31 22:31:14.3700;14;Clay St at Battery St;37.795001;-122.39997;45;5th St at Howard St;37.781752;-122.405127;2303;Subscriber;1985;Male;No
755;2018-01-31 22:18:05.6660;2018-01-31 22:30:41.5840;30;San Francisco Caltrain (Townsend St at 4th St);37.776598;-122.395282;223;16th St Mission BART Station 2;37.7647652154977;-122.42009103298186;1225;Subscriber;1993;Male;No
668;2018-01-31 22:19:29.1960;2018-01-31 22:30:37.5330;160;West Oakland BART Station;37.8053183;-122.2948365;159;24th St at Market St;37.8160598;-122.2782444;3245;Customer;;;No
796;2018-01-31 22:16:51.4650;2018-01-31 22:30:07.4890;274;Oregon St at Adeline St;37.8575672;-122.2675583;247;Fulton St at Bancroft Way;37.8677892;-122.2658964;1437;Subscriber;;;No
230;2018-01-31 22:25:41.7320;2018-01-31 22:29:32.1160;201;10th St at Fallon St;37.7976728;-122.2629973;233;12th St at 4th Ave;37.7958125;-122.2555549;1297;Subscriber;1992;Male;No
488;2018-01-31 22:21:15.5940;2018-01-31 22:29:23.8710;223;16th St Mission BART Station 2;37.7647652154977;-122.42009103298186;84;Duboce Park;37.7692005;-122.4338119;1683;Subscriber;1993;Male;No
1234;2018-01-31 22:07:56.1990;2018-01-31 22:28:30.3560;4;Cyril Magnin St at Ellis St;37.78588062694133;-122.4089150084319;123;Folsom St at 19th St;37.7605936;-122.4148171;2193;Subscriber;1971;Male;No
322;2018-01-31 22:19:38.1700;2018-01-31 22:25:00.5180;133;Valencia St at 22nd St;37.7552126;-122.4209752;120;Mission Dolores Park;37.7614205;-122.4264353;641;Subscriber;1973;Male;No
277;2018-01-31 22:19:12.6140;2018-01-31 22:23:49.9470;30;San Francisco Caltrain (Townsend St at 4th St);37.776598;-122.395282;45;5th St at Howard St;37.781752;-122.405127;1206;Subscriber;1979;Male;No
962;2018-01-31 22:06:20.3230;2018-01-31 22:22:22.7720;323;Broadway at Kearny;37.79801364395978;-122.40595042705534;81;Berry St at 4th St;37.77588;-122.39317;974;Subscriber;1991;Male;No
537;2018-01-31 22:13:11.6500;2018-01-31 22:22:08.8080;78;Folsom St at 9th St;37.7737172;-122.4116467;5;Powell St BART Station (Market St at 5th St);37.783899357084934;-122.40844488143921;2706;Subscriber;1986;Male;No
373;2018-01-31 22:13:04.8760;2018-01-31 22:19:18.3900;98;Valencia St at 16th St;37.765052;-122.4218661;134;Valencia St at 24th St;37.7524278;-122.4206278;3687;Subscriber;1982;Male;No
636;2018-01-31 22:07:00.6530;2018-01-31 22:17:36.9260;285;Webster St at O'Farrell St;37.78352083526095;-122.43115782737732;56;Koshland Park;37.77341396997343;-122.42731690406801;2808;Subscriber;1986;Male;No
570;2018-01-31 22:07:19.7010;2018-01-31 22:16:50.4270;41;Golden Gate Ave at Polk St;37.78127;-122.41874;36;Folsom St at 3rd St;37.78383;-122.39887;236;Customer;1990;Male;No
709;2018-01-31 22:03:48.0890;2018-01-31 22:15:37.9270;109;17th St at Valencia St;37.7633158;-122.4219039;53;Grove St at Divisadero;37.775946;-122.4377775;1673;Subscriber;1973;Male;No
636;2018-01-31 22:03:55.5080;2018-01-31 22:14:31.7380;21;Montgomery St BART Station (Market St at 2nd St);37.7896254;-122.400811;58;Market St at 10th St;37.776619;-122.417385;2548;Subscriber;1992;Male;No
301;2018-01-31 22:08:19.5820;2018-01-31 22:13:20.8290;240;Haste St at Telegraph Ave;37.8660431;-122.2588044;248;Telegraph Ave at Ashby Ave;37.8559558;-122.2597949;1314;Subscriber;1993;Male;No
380;2018-01-31 22:06:45.1730;2018-01-31 22:13:06.1270;108;16th St Mission BART;37.76471008581914;-122.41995692253113;105;16th St at Prosper St;37.764285;-122.4318042;540;Subscriber;;;No
178;2018-01-31 22:09:38.6730;2018-01-31 22:12:37.1310;60;8th St at Ringold St;37.77452040113685;-122.4094493687153;62;Victoria Manalo Draves Park;37.77779057034257;-122.40643188357353;3680;Subscriber;1994;Male;No
434;2018-01-31 22:03:43.0090;2018-01-31 22:10:57.1880;112;Harrison St at 17th St;37.7638471;-122.4130036;115;Jackson Playground;37.7650259;-122.3987734;3115;Subscriber;1975;Male;No
284;2018-01-31 22:05:46.6280;2018-01-31 22:10:31.0840;60;8th St at Ringold St;37.77452040113685;-122.4094493687153;89;Division St at Potrero Ave;37.76921786152374;-122.40764558315276;3624;Subscriber;1956;Male;No
946;2018-01-31 21:54:12.0410;2018-01-31 22:09:59.0070;201;10th St at Fallon St;37.7976728;-122.2629973;211;Broadway at 40th St;37.8277573;-122.2567156;87;Subscriber;1984;Male;No
398;2018-01-31 22:02:38.0930;2018-01-31 22:09:16.0960;176;MacArthur BART Station;37.82840997305853;-122.26631462574005;173;Shattuck Ave at 55th Ave;37.8403643;-122.2644881;3267;Subscriber;1966;Male;No
14366;2018-01-31 18:09:22.5370;2018-01-31 22:08:49.3920;250;North Berkeley BART Station;37.8740141;-122.283019;259;Addison St at Fourth St;37.866249;-122.2993708;3694;Subscriber;1979;Male;No
12167;2018-01-31 18:45:53.0990;2018-01-31 22:08:40.1500;64;5th St at Brannan St;37.7767539;-122.3990176;58;Market St at 10th St;37.776619;-122.417385;3483;Customer;1989;Male;No
663;2018-01-31 21:57:29.2390;2018-01-31 22:08:32.9040;88;11th St at Bryant St;37.7700298;-122.4117258;49;S Park St at 3rd St;37.7807601;-122.3949894;2697;Subscriber;1991;Male;No
214;2018-01-31 22:03:14.0810;2018-01-31 22:06:48.5330;171;Rockridge BART Station;37.84427875399067;-122.251900434494;205;Shafter Ave at Cavour St;37.8379469;-122.2572427;2194;Subscriber;1980;Female;No
810;2018-01-31 21:53:01.2460;2018-01-31 22:06:31.9690;58;Market St at 10th St;37.776619;-122.417385;52;McAllister St at Baker St;37.7774157;-122.4418376;3614;Subscriber;1996;Male;No
451;2018-01-31 21:57:35.4250;2018-01-31 22:05:07.0180;15;San Francisco Ferry Building (Harry Bridges Plaza);37.795392;-122.394203;6;The Embarcadero at Sansome St;37.80477;-122.403234;1321;Subscriber;1988;Female;No
688;2018-01-31 21:53:33.3680;2018-01-31 22:05:02.1330;14;Clay St at Battery St;37.795001;-122.39997;5;Powell St BART Station (Market St at 5th St);37.783899357084934;-122.40844488143921;2559;Subscriber;1986;Male;No
2440;2018-01-31 21:23:58.0530;2018-01-31 22:04:38.7510;324;Union Square (Powell St at Post St);37.788299978150825;-122.40853071212767;41;Golden Gate Ave at Polk St;37.78127;-122.41874;236;Customer;1990;Male;No
465;2018-01-31 21:56:17.6330;2018-01-31 22:04:02.8280;3;Powell St BART Station (Market St at 4th St);37.78637526861584;-122.40490436553954;60;8th St at Ringold St;37.77452040113685;-122.4094493687153;1168;Subscriber;1911;Other;No
686;2018-01-31 21:52:04.7920;2018-01-31 22:03:31.2100;182;19th Street BART Station;37.8090126;-122.2682473;194;Lakeshore Ave at Trestle Glen Rd;37.8110807;-122.2432677;1439;Subscriber;1979;Female;No
812;2018-01-31 21:49:23.5700;2018-01-31 22:02:55.6400;4;Cyril Magnin St at Ellis St;37.78588062694133;-122.4089150084319;98;Valencia St at 16th St;37.765052;-122.4218661;2556;Customer;;;No
1263;2018-01-31 21:40:33.2590;2018-01-31 22:01:37.2530;116;Mississippi St at 17th St;37.7648022;-122.3947713;134;Valencia St at 24th St;37.7524278;-122.4206278;149;Subscriber;1992;Female;No
738;2018-01-31 21:48:35.7040;2018-01-31 22:00:54.7030;93;4th St at Mission Bay Blvd S;37.7704074;-122.3911984;93;4th St at Mission Bay Blvd S;37.7704074;-122.3911984;1403;Subscriber;1985;Male;No
328;2018-01-31 21:55:12.7790;2018-01-31 22:00:41.1110;314;Santa Clara St at Almaden Blvd;37.333988;-121.894902;278;The Alameda at Bush St;37.3319323;-121.9048882;3601;Subscriber;1995;Male;Yes
495;2018-01-31 21:50:51.8510;2018-01-31 21:59:07.4200;41;Golden Gate Ave at Polk St;37.78127;-122.41874;284;Yerba Buena Center for the Arts (Howard St at 3rd St);37.78487208436062;-122.40087568759917;1650;Subscriber;1987;Female;No
372;2018-01-31 21:52:49.7470;2018-01-31 21:59:01.9790;238;MLK Jr Way at University Ave;37.8717192;-122.2730677;250;North Berkeley BART Station;37.8740141;-122.283019;3598;Subscriber;1973;Male;No
551;2018-01-31 21:49:47.8620;2018-01-31 21:58:59.7690;41;Golden Gate Ave at Polk St;37.78127;-122.41874;284;Yerba Buena Center for the Arts (Howard St at 3rd St);37.78487208436062;-122.40087568759917;3328;Subscriber;1981;Male;No
352;2018-01-31 21:52:50.2680;2018-01-31 21:58:42.8870;194;Lakeshore Ave at Trestle Glen Rd;37.8110807;-122.2432677;196;Grand Ave at Perkins St;37.80889393398715;-122.25646018981932;552;Customer;1994;Female;No
382;2018-01-31 21:51:54.3320;2018-01-31 21:58:16.3670;37;2nd St at Folsom St;37.78499972833808;-122.39593561749642;90;Townsend St at 7th St;37.771058;-122.402717;493;Subscriber;1986;Male;No
306;2018-01-31 21:52:21.4800;2018-01-31 21:57:27.9740;239;Bancroft Way at Telegraph Ave;37.8688126;-122.258764;266;Parker St at Fulton St;37.8624644;-122.2647911;280;Subscriber;1998;Male;No
1034;2018-01-31 21:39:39.8390;2018-01-31 21:56:54.1480;21;Montgomery St BART Station (Market St at 2nd St);37.7896254;-122.400811;122;19th St at Mission St;37.760299;-122.418892;2888;Subscriber;;;No
666;2018-01-31 21:45:18.9720;2018-01-31 21:56:25.3760;43;San Francisco Public Library (Grove St at Hyde St);37.7787677;-122.4159292;85;Church St at Duboce Ave;37.7700831;-122.4291557;3001;Subscriber;1990;Female;No
388;2018-01-31 21:48:13.9440;2018-01-31 21:54:42.5010;172;College Ave at Taft Ave;37.8417999;-122.2515349;210;45th St at Manila;37.8332935222321;-122.25622415542603;1555;Subscriber;1951;Male;No
643;2018-01-31 21:43:40.4370;2018-01-31 21:54:24.0530;85;Church St at Duboce Ave;37.7700831;-122.4291557;134;Valencia St at 24th St;37.7524278;-122.4206278;3675;Subscriber;1978;Male;No
379;2018-01-31 21:48:01.1900;2018-01-31 21:54:21.0300;25;Howard St at 2nd St;37.787521780456245;-122.39740490913391;81;Berry St at 4th St;37.77588;-122.39317;1190;Subscriber;1980;Male;No
326;2018-01-31 21:48:08.8530;2018-01-31 21:53:35.4400;258;University Ave at Oxford St;37.8723555;-122.2664467;266;Parker St at Fulton St;37.8624644;-122.2647911;3426;Subscriber;1996;Male;No
513;2018-01-31 21:43:30.6950;2018-01-31 21:52:03.8530;134;Valencia St at 24th St;37.7524278;-122.4206278;119;18th St at Noe St;37.7610471;-122.4326417;2343;Subscriber;1985;Male;No
990;2018-01-31 21:34:55.4730;2018-01-31 21:51:25.6160;63;Bryant St at 6th St;37.775910222333366;-122.40257500673577;84;Duboce Park;37.7692005;-122.4338119;1941;Subscriber;1994;Male;No
245;2018-01-31 21:47:15.4870;2018-01-31 21:51:21.2090;61;Howard St at 8th St;37.7765126;-122.4113061;63;Bryant St at 6th St;37.775910222333366;-122.40257500673577;684;Subscriber;1994;Male;No
382;2018-01-31 21:44:01.1970;2018-01-31 21:50:23.5460;102;Irwin St at 8th St;37.7668828;-122.3995794;79;7th St at Brannan St;37.7734919;-122.4036725;658;Subscriber;1994;Male;No
205;2018-01-31 21:46:44.1070;2018-01-31 21:50:09.9090;279;Santa Clara St at 7th St;37.3391456;-121.8841054;275;Julian St at 6th St;37.3429973;-121.8888891;1709;Subscriber;1993;Male;No
281;2018-01-31 21:45:15.6830;2018-01-31 21:49:56.7280;197;El Embarcadero at Grand Ave;37.8088479;-122.2496799;200;2nd Ave at E 18th St;37.800213566969795;-122.25381016731262;1632;Subscriber;1991;Male;No
328;2018-01-31 21:44:22.2230;2018-01-31 21:49:51.0340;248;Telegraph Ave at Ashby Ave;37.8559558;-122.2597949;240;Haste St at Telegraph Ave;37.8660431;-122.2588044;568;Subscriber;1993;Male;No
330;2018-01-31 21:43:45.2130;2018-01-31 21:49:15.7180;58;Market St at 10th St;37.776619;-122.417385;62;Victoria Manalo Draves Park;37.77779057034257;-122.40643188357353;3240;Subscriber;1983;Male;No
264;2018-01-31 21:44:19.4380;2018-01-31 21:48:43.9520;241;Ashby BART Station;37.8524766;-122.2702132;189;Genoa St at 55th St;37.8396488;-122.2717561;1209;Subscriber;1982;Male;No
1572;2018-01-31 21:22:15.8080;2018-01-31 21:48:27.9780;14;Clay St at Battery St;37.795001;-122.39997;70;Central Ave at Fell St;37.77331087889723;-122.44429260492325;2203;Subscriber;1985;Male;No
101;2018-01-31 21:46:26.3010;2018-01-31 21:48:07.3050;129;Harrison St at 20th St;37.758862;-122.412544;112;Harrison St at 17th St;37.7638471;-122.4130036;3366;Subscriber;1991;Male;No
260;2018-01-31 21:43:42.2840;2018-01-31 21:48:03.1970;105;16th St at Prosper St;37.764285;-122.4318042;120;Mission Dolores Park;37.7614205;-122.4264353;2388;Subscriber;1983;Male;No
619;2018-01-31 21:37:41.5050;2018-01-31 21:48:01.3860;280;San Fernando at 7th St;37.337246;-121.8830739;296;5th St at Virginia St;37.3259984;-121.87712;2656;Subscriber;1995;Female;Yes
462;2018-01-31 21:39:52.5880;2018-01-31 21:47:34.6340;243;Bancroft Way at College Ave;37.8693603;-122.2543374;171;Rockridge BART Station;37.84427875399067;-122.251900434494;2194;Subscriber;1993;Male;No
255;2018-01-31 21:42:52.9720;2018-01-31 21:47:08.0480;3;Powell St BART Station (Market St at 4th St);37.78637526861584;-122.40490436553954;44;Civic Center/UN Plaza BART Station (Market St at McAllister St);37.7810737;-122.4117382;512;Subscriber;1991;Female;No
279;2018-01-31 21:40:32.7170;2018-01-31 21:45:12.0110;66;3rd St at Townsend St;37.77874161153677;-122.39274082710836;37;2nd St at Folsom St;37.78499972833808;-122.39593561749642;3336;Subscriber;1973;Male;No
979;2018-01-31 21:28:18.0470;2018-01-31 21:44:37.1120;183;Telegraph Ave at 19th St;37.8087021;-122.2699271;194;Lakeshore Ave at Trestle Glen Rd;37.8110807;-122.2432677;643;Subscriber;1978;Male;No
1020;2018-01-31 21:27:36.0110;2018-01-31 21:44:36.9640;183;Telegraph Ave at 19th St;37.8087021;-122.2699271;194;Lakeshore Ave at Trestle Glen Rd;37.8110807;-122.2432677;3407;Subscriber;1983;Male;No
660;2018-01-31 21:33:30.4050;2018-01-31 21:44:31.3820;171;Rockridge BART Station;37.84427875399067;-122.251900434494;248;Telegraph Ave at Ashby Ave;37.8559558;-122.2597949;1829;Subscriber;1980;Female;No
487;2018-01-31 21:36:17.0880;2018-01-31 21:44:24.3650;122;19th St at Mission St;37.760299;-122.418892;134;Valencia St at 24th St;37.7524278;-122.4206278;3043;Subscriber;1970;Male;No
